,num_id,column,RMSSD
4833,2000.0,bc__mobility_radius_indicator,0.897
4834,2000.0,non-skew__aggregate_communication,1.27
4835,2000.0,non-skew__call_count,1.335
4836,2000.0,non-skew__call_duration,1.362
4837,2000.0,non-skew__interaction_diversity,1.287
4838,2000.0,non-skew__missed_interactions,1.368
4839,2000.0,non-skew__sms_count,1.257
4840,2000.0,non-skew__sms_length,1.268
4841,2000.0,non-skew__unreturned_calls,1.39
4842,2000.0,non-skew__aggregate_communication_indicator,1.02
4843,2000.0,non-skew__call_count_indicator,1.228
4844,2000.0,non-skew__call_duration_indicator,1.228
4845,2000.0,non-skew__interaction_diversity_indicator,1.022
4846,2000.0,non-skew__missed_interactions_indicator,1.359
4847,2000.0,non-skew__sms_count_indicator,1.093
4848,2000.0,non-skew__sms_length_indicator,1.093
4849,2000.0,non-skew__unreturned_calls_indicator,1.388
4850,2000.0,target__phq9_sum,0.353
4851,2000.0,target__phq9_1,0.358
4852,2000.0,target__phq9_2,0.367
4853,2000.0,target__phq9_3,0.369
4854,2000.0,target__phq9_4,0.367
4855,2000.0,target__phq9_5,0.329
4856,2000.0,target__phq9_6,0.355
4857,2000.0,target__phq9_7,0.355
4858,2000.0,target__phq9_8,0.34
4859,2000.0,target__phq9_9,0.266
4860,2000.0,target__phq9_bin,0.143
4861,2000.0,target__phq9_cat_mean,0.0
4862,2000.0,target__phq9_cat,0.146
4863,2000.0,remainder__sds_1,0.693
4864,2000.0,remainder__sds_2,0.723
4865,2000.0,remainder__sds_3,0.705
4866,2000.0,remainder__stress,0.722
4867,2000.0,remainder__support,0.866
4868,2000.0,remainder__sleep_1,0.134
4869,2000.0,remainder__sleep_2,0.132
4870,2000.0,remainder__sleep_3,0.141
4871,2000.0,remainder__mood_1,0.258
4872,2001.0,bc__mobility,1.349
4873,2001.0,bc__mobility_radius,1.339
4874,2001.0,bc__mobility_indicator,0.908
4875,2001.0,bc__mobility_radius_indicator,0.896
4876,2001.0,non-skew__aggregate_communication,1.271
4877,2001.0,non-skew__call_count,1.333
4878,2001.0,non-skew__call_duration,1.362
4879,2001.0,non-skew__interaction_diversity,1.285
4880,2001.0,non-skew__missed_interactions,1.367
4881,2001.0,non-skew__sms_count,1.258
4882,2001.0,non-skew__sms_length,1.27
4883,2001.0,non-skew__unreturned_calls,1.391
4884,2001.0,non-skew__aggregate_communication_indicator,1.022
4885,2001.0,non-skew__call_count_indicator,1.228
4886,2001.0,non-skew__call_duration_indicator,1.228
4887,2001.0,non-skew__interaction_diversity_indicator,1.024
4888,2001.0,non-skew__missed_interactions_indicator,1.36
4889,2001.0,non-skew__sms_count_indicator,1.095
4890,2001.0,non-skew__sms_length_indicator,1.095
4891,2001.0,non-skew__unreturned_calls_indicator,1.389
4892,2001.0,target__phq9_sum,0.353
4893,2001.0,target__phq9_1,0.358
4894,2001.0,target__phq9_2,0.367
4895,2001.0,target__phq9_3,0.37
4896,2001.0,target__phq9_4,0.366
4897,2001.0,target__phq9_5,0.331
4898,2001.0,target__phq9_6,0.356
4899,2001.0,target__phq9_7,0.356
4900,2001.0,target__phq9_8,0.338
4901,2001.0,target__phq9_9,0.264
4902,2001.0,target__phq9_bin,0.143
4903,2001.0,target__phq9_cat_mean,0.0
4904,2001.0,target__phq9_cat,0.145
4905,2001.0,remainder__sds_1,0.692
4906,2001.0,remainder__sds_2,0.722
4907,2001.0,remainder__sds_3,0.704
4908,2001.0,remainder__stress,0.722
4909,2001.0,remainder__support,0.861
4910,2001.0,remainder__sleep_1,0.133
4911,2001.0,remainder__sleep_2,0.131
4912,2001.0,remainder__sleep_3,0.14
4913,2001.0,remainder__mood_1,0.257
4914,2002.0,bc__mobility,1.351
4915,2002.0,bc__mobility_radius,1.343
4916,2002.0,bc__mobility_indicator,0.906
4917,2002.0,bc__mobility_radius_indicator,0.893
4918,2002.0,non-skew__aggregate_communication,1.27
4919,2002.0,non-skew__call_count,1.332
4920,2002.0,non-skew__call_duration,1.362
4921,2002.0,non-skew__interaction_diversity,1.284
4922,2002.0,non-skew__missed_interactions,1.367
4923,2002.0,non-skew__sms_count,1.258
4924,2002.0,non-skew__sms_length,1.269
4925,2002.0,non-skew__unreturned_calls,1.39
4926,2002.0,non-skew__aggregate_communication_indicator,1.02
4927,2002.0,non-skew__call_count_indicator,1.229
4928,2002.0,non-skew__call_duration_indicator,1.229
4929,2002.0,non-skew__interaction_diversity_indicator,1.022
4930,2002.0,non-skew__missed_interactions_indicator,1.359
4931,2002.0,non-skew__sms_count_indicator,1.092
4932,2002.0,non-skew__sms_length_indicator,1.092
4933,2002.0,non-skew__unreturned_calls_indicator,1.388
4934,2002.0,target__phq9_sum,0.352
4935,2002.0,target__phq9_1,0.358
4936,2002.0,target__phq9_2,0.367
4937,2002.0,target__phq9_3,0.371
4938,2002.0,target__phq9_4,0.368
4939,2002.0,target__phq9_5,0.33
4940,2002.0,target__phq9_6,0.356
4941,2002.0,target__phq9_7,0.356
4942,2002.0,target__phq9_8,0.337
4943,2002.0,target__phq9_9,0.264
4944,2002.0,target__phq9_bin,0.142
4945,2002.0,target__phq9_cat_mean,0.0
4946,2002.0,target__phq9_cat,0.144
4947,2002.0,remainder__sds_1,0.694
4948,2002.0,remainder__sds_2,0.719
4949,2002.0,remainder__sds_3,0.706
4950,2002.0,remainder__stress,0.722
4951,2002.0,remainder__support,0.866
4952,2002.0,remainder__sleep_1,0.132
4953,2002.0,remainder__sleep_2,0.13
4954,2002.0,remainder__sleep_3,0.139
4955,2002.0,remainder__mood_1,0.256
4956,2006.0,bc__mobility,1.351
4957,2006.0,bc__mobility_radius,1.343
4958,2006.0,bc__mobility_indicator,0.905
4959,2006.0,bc__mobility_radius_indicator,0.892
4960,2006.0,non-skew__aggregate_communication,1.271
4961,2006.0,non-skew__call_count,1.332
4962,2006.0,non-skew__call_duration,1.363
4963,2006.0,non-skew__interaction_diversity,1.283
4964,2006.0,non-skew__missed_interactions,1.367
4965,2006.0,non-skew__sms_count,1.259
4966,2006.0,non-skew__sms_length,1.269
4967,2006.0,non-skew__unreturned_calls,1.39
4968,2006.0,non-skew__aggregate_communication_indicator,1.018
4969,2006.0,non-skew__call_count_indicator,1.227
4970,2006.0,non-skew__call_duration_indicator,1.227
4971,2006.0,non-skew__interaction_diversity_indicator,1.02
4972,2006.0,non-skew__missed_interactions_indicator,1.358
4973,2006.0,non-skew__sms_count_indicator,1.093
4974,2006.0,non-skew__sms_length_indicator,1.093
4975,2006.0,non-skew__unreturned_calls_indicator,1.388
4976,2006.0,target__phq9_sum,0.355
4977,2006.0,target__phq9_1,0.357
4978,2006.0,target__phq9_2,0.366
4979,2006.0,target__phq9_3,0.373
4980,2006.0,target__phq9_4,0.368
4981,2006.0,target__phq9_5,0.329
4982,2006.0,target__phq9_6,0.355
4983,2006.0,target__phq9_7,0.355
4984,2006.0,target__phq9_8,0.336
4985,2006.0,target__phq9_9,0.264
4986,2006.0,target__phq9_bin,0.14
4987,2006.0,target__phq9_cat_mean,0.0
4988,2006.0,target__phq9_cat,0.143
4989,2006.0,remainder__sds_1,0.694
4990,2006.0,remainder__sds_2,0.719
4991,2006.0,remainder__sds_3,0.705
4992,2006.0,remainder__stress,0.72
4993,2006.0,remainder__support,0.894
4994,2006.0,remainder__sleep_1,0.132
4995,2006.0,remainder__sleep_2,0.13
4996,2006.0,remainder__sleep_3,0.139
4997,2006.0,remainder__mood_1,0.256
4998,2008.0,bc__mobility,1.352
4999,2008.0,bc__mobility_radius,1.343
5000,2008.0,bc__mobility_indicator,0.91
5001,2008.0,bc__mobility_radius_indicator,0.898
5002,2008.0,non-skew__aggregate_communication,1.27
5003,2008.0,non-skew__call_count,1.33
5004,2008.0,non-skew__call_duration,1.363
5005,2008.0,non-skew__interaction_diversity,1.282
5006,2008.0,non-skew__missed_interactions,1.367
5007,2008.0,non-skew__sms_count,1.258
5008,2008.0,non-skew__sms_length,1.268
5009,2008.0,non-skew__unreturned_calls,1.39
5010,2008.0,non-skew__aggregate_communication_indicator,1.02
5011,2008.0,non-skew__call_count_indicator,1.228
5012,2008.0,non-skew__call_duration_indicator,1.228
5013,2008.0,non-skew__interaction_diversity_indicator,1.022
5014,2008.0,non-skew__missed_interactions_indicator,1.357
5015,2008.0,non-skew__sms_count_indicator,1.093
5016,2008.0,non-skew__sms_length_indicator,1.093
5017,2008.0,non-skew__unreturned_calls_indicator,1.388
5018,2008.0,target__phq9_sum,0.356
5019,2008.0,target__phq9_1,0.358
5020,2008.0,target__phq9_2,0.366
5021,2008.0,target__phq9_3,0.374
5022,2008.0,target__phq9_4,0.367
5023,2008.0,target__phq9_5,0.331
5024,2008.0,target__phq9_6,0.356
5025,2008.0,target__phq9_7,0.356
5026,2008.0,target__phq9_8,0.334
5027,2008.0,target__phq9_9,0.262
5028,2008.0,target__phq9_bin,0.147
5029,2008.0,target__phq9_cat_mean,0.0
5030,2008.0,target__phq9_cat,0.149
5031,2008.0,remainder__sds_1,0.696
5032,2008.0,remainder__sds_2,0.722
5033,2008.0,remainder__sds_3,0.706
5034,2008.0,remainder__stress,0.725
5035,2008.0,remainder__support,0.892
5036,2008.0,remainder__sleep_1,0.131
5037,2008.0,remainder__sleep_2,0.129
5038,2008.0,remainder__sleep_3,0.138
5039,2008.0,remainder__mood_1,0.255
5040,2009.0,bc__mobility,1.35
5041,2009.0,bc__mobility_radius,1.342
5042,2009.0,bc__mobility_indicator,0.911
5043,2009.0,bc__mobility_radius_indicator,0.898
5044,2009.0,non-skew__aggregate_communication,1.27
5045,2009.0,non-skew__call_count,1.329
5046,2009.0,non-skew__call_duration,1.363
5047,2009.0,non-skew__interaction_diversity,1.281
5048,2009.0,non-skew__missed_interactions,1.367
5049,2009.0,non-skew__sms_count,1.258
5050,2009.0,non-skew__sms_length,1.267
5051,2009.0,non-skew__unreturned_calls,1.389
5052,2009.0,non-skew__aggregate_communication_indicator,1.02
5053,2009.0,non-skew__call_count_indicator,1.226
5054,2009.0,non-skew__call_duration_indicator,1.226
5055,2009.0,non-skew__interaction_diversity_indicator,1.022
5056,2009.0,non-skew__missed_interactions_indicator,1.358
5057,2009.0,non-skew__sms_count_indicator,1.095
5058,2009.0,non-skew__sms_length_indicator,1.095
5059,2009.0,non-skew__unreturned_calls_indicator,1.388
5060,2009.0,target__phq9_sum,0.356
5061,2009.0,target__phq9_1,0.358
5062,2009.0,target__phq9_2,0.365
5063,2009.0,target__phq9_3,0.373
5064,2009.0,target__phq9_4,0.367
5065,2009.0,target__phq9_5,0.331
5066,2009.0,target__phq9_6,0.357
5067,2009.0,target__phq9_7,0.357
5068,2009.0,target__phq9_8,0.337
5069,2009.0,target__phq9_9,0.264
5070,2009.0,target__phq9_bin,0.164
5071,2009.0,target__phq9_cat_mean,0.0
5072,2009.0,target__phq9_cat,0.166
5073,2009.0,remainder__sds_1,0.694
5074,2009.0,remainder__sds_2,0.72
5075,2009.0,remainder__sds_3,0.705
5076,2009.0,remainder__stress,0.722
5077,2009.0,remainder__support,0.888
5078,2009.0,remainder__sleep_1,0.131
5079,2009.0,remainder__sleep_2,0.128
5080,2009.0,remainder__sleep_3,0.137
5081,2009.0,remainder__mood_1,0.255
5082,2010.0,bc__mobility,1.351
5083,2010.0,bc__mobility_radius,1.344
5084,2010.0,bc__mobility_indicator,0.916
5085,2010.0,bc__mobility_radius_indicator,0.903
5086,2010.0,non-skew__aggregate_communication,1.269
5087,2010.0,non-skew__call_count,1.33
5088,2010.0,non-skew__call_duration,1.365
5089,2010.0,non-skew__interaction_diversity,1.282
5090,2010.0,non-skew__missed_interactions,1.367
5091,2010.0,non-skew__sms_count,1.258
5092,2010.0,non-skew__sms_length,1.267
5093,2010.0,non-skew__unreturned_calls,1.39
5094,2010.0,non-skew__aggregate_communication_indicator,1.018
5095,2010.0,non-skew__call_count_indicator,1.223
5096,2010.0,non-skew__call_duration_indicator,1.223
5097,2010.0,non-skew__interaction_diversity_indicator,1.019
5098,2010.0,non-skew__missed_interactions_indicator,1.357
5099,2010.0,non-skew__sms_count_indicator,1.093
5100,2010.0,non-skew__sms_length_indicator,1.093
5101,2010.0,non-skew__unreturned_calls_indicator,1.388
5102,2010.0,target__phq9_sum,0.355
5103,2010.0,target__phq9_1,0.357
5104,2010.0,target__phq9_2,0.364
5105,2010.0,target__phq9_3,0.373
5106,2010.0,target__phq9_4,0.366
5107,2010.0,target__phq9_5,0.332
5108,2010.0,target__phq9_6,0.356
5109,2010.0,target__phq9_7,0.356
5110,2010.0,target__phq9_8,0.336
5111,2010.0,target__phq9_9,0.265
5112,2010.0,target__phq9_bin,0.164
5113,2010.0,target__phq9_cat_mean,0.0
5114,2010.0,target__phq9_cat,0.165
5115,2010.0,remainder__sds_1,0.696
5116,2010.0,remainder__sds_2,0.721
5117,2010.0,remainder__sds_3,0.704
5118,2010.0,remainder__stress,0.724
5119,2010.0,remainder__support,0.889
5120,2010.0,remainder__sleep_1,0.13
5121,2010.0,remainder__sleep_2,0.128
5122,2010.0,remainder__sleep_3,0.137
5123,2010.0,remainder__mood_1,0.255
5124,2011.0,bc__mobility,1.352
5125,2011.0,bc__mobility_radius,1.344
5126,2011.0,bc__mobility_indicator,0.917
5127,2011.0,bc__mobility_radius_indicator,0.903
5128,2011.0,non-skew__aggregate_communication,1.271
5129,2011.0,non-skew__call_count,1.33
5130,2011.0,non-skew__call_duration,1.365
5131,2011.0,non-skew__interaction_diversity,1.282
5132,2011.0,non-skew__missed_interactions,1.367
5133,2011.0,non-skew__sms_count,1.259
5134,2011.0,non-skew__sms_length,1.268
5135,2011.0,non-skew__unreturned_calls,1.39
5136,2011.0,non-skew__aggregate_communication_indicator,1.019
5137,2011.0,non-skew__call_count_indicator,1.223
5138,2011.0,non-skew__call_duration_indicator,1.223
5139,2011.0,non-skew__interaction_diversity_indicator,1.021
5140,2011.0,non-skew__missed_interactions_indicator,1.357
5141,2011.0,non-skew__sms_count_indicator,1.093
5142,2011.0,non-skew__sms_length_indicator,1.093
5143,2011.0,non-skew__unreturned_calls_indicator,1.388
5144,2011.0,target__phq9_sum,0.354
5145,2011.0,target__phq9_1,0.356
5146,2011.0,target__phq9_2,0.363
5147,2011.0,target__phq9_3,0.373
5148,2011.0,target__phq9_4,0.366
5149,2011.0,target__phq9_5,0.331
5150,2011.0,target__phq9_6,0.356
5151,2011.0,target__phq9_7,0.356
5152,2011.0,target__phq9_8,0.336
5153,2011.0,target__phq9_9,0.264
5154,2011.0,target__phq9_bin,0.164
5155,2011.0,target__phq9_cat_mean,0.0
5156,2011.0,target__phq9_cat,0.165
5157,2011.0,remainder__sds_1,0.695
5158,2011.0,remainder__sds_2,0.72
5159,2011.0,remainder__sds_3,0.703
5160,2011.0,remainder__stress,0.722
5161,2011.0,remainder__support,0.888
5162,2011.0,remainder__sleep_1,0.13
5163,2011.0,remainder__sleep_2,0.128
5164,2011.0,remainder__sleep_3,0.136
5165,2011.0,remainder__mood_1,0.255
5166,2014.0,bc__mobility,1.351
5167,2014.0,bc__mobility_radius,1.343
5168,2014.0,bc__mobility_indicator,0.916
5169,2014.0,bc__mobility_radius_indicator,0.903
5170,2014.0,non-skew__aggregate_communication,1.27
5171,2014.0,non-skew__call_count,1.33
5172,2014.0,non-skew__call_duration,1.365
5173,2014.0,non-skew__interaction_diversity,1.282
5174,2014.0,non-skew__missed_interactions,1.367
5175,2014.0,non-skew__sms_count,1.259
5176,2014.0,non-skew__sms_length,1.268
5177,2014.0,non-skew__unreturned_calls,1.39
5178,2014.0,non-skew__aggregate_communication_indicator,1.017
5179,2014.0,non-skew__call_count_indicator,1.223
5180,2014.0,non-skew__call_duration_indicator,1.223
5181,2014.0,non-skew__interaction_diversity_indicator,1.019
5182,2014.0,non-skew__missed_interactions_indicator,1.357
5183,2014.0,non-skew__sms_count_indicator,1.093
5184,2014.0,non-skew__sms_length_indicator,1.093
5185,2014.0,non-skew__unreturned_calls_indicator,1.388
5186,2014.0,target__phq9_sum,0.353
5187,2014.0,target__phq9_1,0.356
5188,2014.0,target__phq9_2,0.362
5189,2014.0,target__phq9_3,0.372
5190,2014.0,target__phq9_4,0.365
5191,2014.0,target__phq9_5,0.33
5192,2014.0,target__phq9_6,0.355
5193,2014.0,target__phq9_7,0.355
5194,2014.0,target__phq9_8,0.335
5195,2014.0,target__phq9_9,0.264
5196,2014.0,target__phq9_bin,0.164
5197,2014.0,target__phq9_cat_mean,0.0
5198,2014.0,target__phq9_cat,0.165
5199,2014.0,remainder__sds_1,0.695
5200,2014.0,remainder__sds_2,0.718
5201,2014.0,remainder__sds_3,0.701
5202,2014.0,remainder__stress,0.72
5203,2014.0,remainder__support,0.886
5204,2014.0,remainder__sleep_1,0.129
5205,2014.0,remainder__sleep_2,0.127
5206,2014.0,remainder__sleep_3,0.136
5207,2014.0,remainder__mood_1,0.254
5208,2015.0,bc__mobility,1.353
5209,2015.0,bc__mobility_radius,1.343
5210,2015.0,bc__mobility_indicator,0.916
5211,2015.0,bc__mobility_radius_indicator,0.903
5212,2015.0,non-skew__aggregate_communication,1.271
5213,2015.0,non-skew__call_count,1.331
5214,2015.0,non-skew__call_duration,1.366
5215,2015.0,non-skew__interaction_diversity,1.282
5216,2015.0,non-skew__missed_interactions,1.367
5217,2015.0,non-skew__sms_count,1.26
5218,2015.0,non-skew__sms_length,1.269
5219,2015.0,non-skew__unreturned_calls,1.391
5220,2015.0,non-skew__aggregate_communication_indicator,1.017
5221,2015.0,non-skew__call_count_indicator,1.223
5222,2015.0,non-skew__call_duration_indicator,1.223
5223,2015.0,non-skew__interaction_diversity_indicator,1.018
5224,2015.0,non-skew__missed_interactions_indicator,1.356
5225,2015.0,non-skew__sms_count_indicator,1.092
5226,2015.0,non-skew__sms_length_indicator,1.092
5227,2015.0,non-skew__unreturned_calls_indicator,1.387
5228,2015.0,target__phq9_sum,0.353
5229,2015.0,target__phq9_1,0.355
5230,2015.0,target__phq9_2,0.362
5231,2015.0,target__phq9_3,0.371
5232,2015.0,target__phq9_4,0.364
5233,2015.0,target__phq9_5,0.33
5234,2015.0,target__phq9_6,0.354
5235,2015.0,target__phq9_7,0.354
5236,2015.0,target__phq9_8,0.334
5237,2015.0,target__phq9_9,0.263
5238,2015.0,target__phq9_bin,0.164
5239,2015.0,target__phq9_cat_mean,0.0
5240,2015.0,target__phq9_cat,0.165
5241,2015.0,remainder__sds_1,0.694
5242,2015.0,remainder__sds_2,0.717
5243,2015.0,remainder__sds_3,0.7
5244,2015.0,remainder__stress,0.72
5245,2015.0,remainder__support,0.885
5246,2015.0,remainder__sleep_1,0.129
5247,2015.0,remainder__sleep_2,0.127
5248,2015.0,remainder__sleep_3,0.136
5249,2015.0,remainder__mood_1,0.254
5250,2016.0,bc__mobility,1.354
5251,2016.0,bc__mobility_radius,1.342
5252,2016.0,bc__mobility_indicator,0.917
5253,2016.0,bc__mobility_radius_indicator,0.904
5254,2016.0,non-skew__aggregate_communication,1.272
5255,2016.0,non-skew__call_count,1.331
5256,2016.0,non-skew__call_duration,1.366
5257,2016.0,non-skew__interaction_diversity,1.283
5258,2016.0,non-skew__missed_interactions,1.367
5259,2016.0,non-skew__sms_count,1.259
5260,2016.0,non-skew__sms_length,1.267
5261,2016.0,non-skew__unreturned_calls,1.39
5262,2016.0,non-skew__aggregate_communication_indicator,1.019
5263,2016.0,non-skew__call_count_indicator,1.224
5264,2016.0,non-skew__call_duration_indicator,1.224
5265,2016.0,non-skew__interaction_diversity_indicator,1.021
5266,2016.0,non-skew__missed_interactions_indicator,1.357
5267,2016.0,non-skew__sms_count_indicator,1.093
5268,2016.0,non-skew__sms_length_indicator,1.093
5269,2016.0,non-skew__unreturned_calls_indicator,1.385
5270,2016.0,target__phq9_sum,0.353
5271,2016.0,target__phq9_1,0.355
5272,2016.0,target__phq9_2,0.36
5273,2016.0,target__phq9_3,0.371
5274,2016.0,target__phq9_4,0.362
5275,2016.0,target__phq9_5,0.33
5276,2016.0,target__phq9_6,0.356
5277,2016.0,target__phq9_7,0.356
5278,2016.0,target__phq9_8,0.334
5279,2016.0,target__phq9_9,0.266
5280,2016.0,target__phq9_bin,0.164
5281,2016.0,target__phq9_cat_mean,0.0
5282,2016.0,target__phq9_cat,0.165
5283,2016.0,remainder__sds_1,0.702
5284,2016.0,remainder__sds_2,0.72
5285,2016.0,remainder__sds_3,0.705
5286,2016.0,remainder__stress,0.722
5287,2016.0,remainder__support,0.893
5288,2016.0,remainder__sleep_1,0.129
5289,2016.0,remainder__sleep_2,0.126
5290,2016.0,remainder__sleep_3,0.135
5291,2016.0,remainder__mood_1,0.261
5292,2017.0,bc__mobility,1.355
5293,2017.0,bc__mobility_radius,1.343
5294,2017.0,bc__mobility_indicator,0.918
5295,2017.0,bc__mobility_radius_indicator,0.905
5296,2017.0,non-skew__aggregate_communication,1.271
5297,2017.0,non-skew__call_count,1.328
5298,2017.0,non-skew__call_duration,1.365
5299,2017.0,non-skew__interaction_diversity,1.28
5300,2017.0,non-skew__missed_interactions,1.366
5301,2017.0,non-skew__sms_count,1.258
5302,2017.0,non-skew__sms_length,1.267
5303,2017.0,non-skew__unreturned_calls,1.389
5304,2017.0,non-skew__aggregate_communication_indicator,1.016
5305,2017.0,non-skew__call_count_indicator,1.22
5306,2017.0,non-skew__call_duration_indicator,1.22
5307,2017.0,non-skew__interaction_diversity_indicator,1.018
5308,2017.0,non-skew__missed_interactions_indicator,1.354
5309,2017.0,non-skew__sms_count_indicator,1.09
5310,2017.0,non-skew__sms_length_indicator,1.09
5311,2017.0,non-skew__unreturned_calls_indicator,1.383
5312,2017.0,target__phq9_sum,0.352
5313,2017.0,target__phq9_1,0.353
5314,2017.0,target__phq9_2,0.358
5315,2017.0,target__phq9_3,0.369
5316,2017.0,target__phq9_4,0.361
5317,2017.0,target__phq9_5,0.331
5318,2017.0,target__phq9_6,0.358
5319,2017.0,target__phq9_7,0.358
5320,2017.0,target__phq9_8,0.333
5321,2017.0,target__phq9_9,0.265
5322,2017.0,target__phq9_bin,0.164
5323,2017.0,target__phq9_cat_mean,0.0
5324,2017.0,target__phq9_cat,0.165
5325,2017.0,remainder__sds_1,0.702
5326,2017.0,remainder__sds_2,0.719
5327,2017.0,remainder__sds_3,0.706
5328,2017.0,remainder__stress,0.721
5329,2017.0,remainder__support,0.893
5330,2017.0,remainder__sleep_1,0.128
5331,2017.0,remainder__sleep_2,0.126
5332,2017.0,remainder__sleep_3,0.135
5333,2017.0,remainder__mood_1,0.261
5334,2018.0,bc__mobility,1.355
5335,2018.0,bc__mobility_radius,1.344
5336,2018.0,bc__mobility_indicator,0.918
5337,2018.0,bc__mobility_radius_indicator,0.905
5338,2018.0,non-skew__aggregate_communication,1.271
5339,2018.0,non-skew__call_count,1.328
5340,2018.0,non-skew__call_duration,1.364
5341,2018.0,non-skew__interaction_diversity,1.279
5342,2018.0,non-skew__missed_interactions,1.367
5343,2018.0,non-skew__sms_count,1.258
5344,2018.0,non-skew__sms_length,1.267
5345,2018.0,non-skew__unreturned_calls,1.389
5346,2018.0,non-skew__aggregate_communication_indicator,1.019
5347,2018.0,non-skew__call_count_indicator,1.22
5348,2018.0,non-skew__call_duration_indicator,1.22
5349,2018.0,non-skew__interaction_diversity_indicator,1.02
5350,2018.0,non-skew__missed_interactions_indicator,1.355
5351,2018.0,non-skew__sms_count_indicator,1.091
5352,2018.0,non-skew__sms_length_indicator,1.091
5353,2018.0,non-skew__unreturned_calls_indicator,1.383
5354,2018.0,target__phq9_sum,0.351
5355,2018.0,target__phq9_1,0.353
5356,2018.0,target__phq9_2,0.358
5357,2018.0,target__phq9_3,0.369
5358,2018.0,target__phq9_4,0.359
5359,2018.0,target__phq9_5,0.331
5360,2018.0,target__phq9_6,0.357
5361,2018.0,target__phq9_7,0.357
5362,2018.0,target__phq9_8,0.331
5363,2018.0,target__phq9_9,0.264
5364,2018.0,target__phq9_bin,0.162
5365,2018.0,target__phq9_cat_mean,0.0
5366,2018.0,target__phq9_cat,0.163
5367,2018.0,remainder__sds_1,0.699
5368,2018.0,remainder__sds_2,0.718
5369,2018.0,remainder__sds_3,0.711
5370,2018.0,remainder__stress,0.722
5371,2018.0,remainder__support,0.894
5372,2018.0,remainder__sleep_1,0.128
5373,2018.0,remainder__sleep_2,0.125
5374,2018.0,remainder__sleep_3,0.134
5375,2018.0,remainder__mood_1,0.264
5376,2020.0,bc__mobility,1.355
5377,2020.0,bc__mobility_radius,1.346
5378,2020.0,bc__mobility_indicator,0.918
5379,2020.0,bc__mobility_radius_indicator,0.905
5380,2020.0,non-skew__aggregate_communication,1.272
5381,2020.0,non-skew__call_count,1.329
5382,2020.0,non-skew__call_duration,1.364
5383,2020.0,non-skew__interaction_diversity,1.28
5384,2020.0,non-skew__missed_interactions,1.368
5385,2020.0,non-skew__sms_count,1.26
5386,2020.0,non-skew__sms_length,1.269
5387,2020.0,non-skew__unreturned_calls,1.39
5388,2020.0,non-skew__aggregate_communication_indicator,1.017
5389,2020.0,non-skew__call_count_indicator,1.22
5390,2020.0,non-skew__call_duration_indicator,1.22
5391,2020.0,non-skew__interaction_diversity_indicator,1.019
5392,2020.0,non-skew__missed_interactions_indicator,1.356
5393,2020.0,non-skew__sms_count_indicator,1.092
5394,2020.0,non-skew__sms_length_indicator,1.092
5395,2020.0,non-skew__unreturned_calls_indicator,1.384
5396,2020.0,target__phq9_sum,0.352
5397,2020.0,target__phq9_1,0.354
5398,2020.0,target__phq9_2,0.358
5399,2020.0,target__phq9_3,0.369
5400,2020.0,target__phq9_4,0.36
5401,2020.0,target__phq9_5,0.332
5402,2020.0,target__phq9_6,0.358
5403,2020.0,target__phq9_7,0.358
5404,2020.0,target__phq9_8,0.331
5405,2020.0,target__phq9_9,0.265
5406,2020.0,target__phq9_bin,0.161
5407,2020.0,target__phq9_cat_mean,0.0
5408,2020.0,target__phq9_cat,0.163
5409,2020.0,remainder__sds_1,0.698
5410,2020.0,remainder__sds_2,0.717
5411,2020.0,remainder__sds_3,0.71
5412,2020.0,remainder__stress,0.721
5413,2020.0,remainder__support,0.893
5414,2020.0,remainder__sleep_1,0.127
5415,2020.0,remainder__sleep_2,0.125
5416,2020.0,remainder__sleep_3,0.134
5417,2020.0,remainder__mood_1,0.264
5418,2021.0,bc__mobility,1.354
5419,2021.0,bc__mobility_radius,1.346
5420,2021.0,bc__mobility_indicator,0.92
5421,2021.0,bc__mobility_radius_indicator,0.907
5422,2021.0,non-skew__aggregate_communication,1.273
5423,2021.0,non-skew__call_count,1.328
5424,2021.0,non-skew__call_duration,1.362
5425,2021.0,non-skew__interaction_diversity,1.279
5426,2021.0,non-skew__missed_interactions,1.368
5427,2021.0,non-skew__sms_count,1.26
5428,2021.0,non-skew__sms_length,1.27
5429,2021.0,non-skew__unreturned_calls,1.39
5430,2021.0,non-skew__aggregate_communication_indicator,1.015
5431,2021.0,non-skew__call_count_indicator,1.218
5432,2021.0,non-skew__call_duration_indicator,1.218
5433,2021.0,non-skew__interaction_diversity_indicator,1.017
5434,2021.0,non-skew__missed_interactions_indicator,1.357
5435,2021.0,non-skew__sms_count_indicator,1.089
5436,2021.0,non-skew__sms_length_indicator,1.089
5437,2021.0,non-skew__unreturned_calls_indicator,1.383
5438,2021.0,target__phq9_sum,0.351
5439,2021.0,target__phq9_1,0.352
5440,2021.0,target__phq9_2,0.358
5441,2021.0,target__phq9_3,0.369
5442,2021.0,target__phq9_4,0.359
5443,2021.0,target__phq9_5,0.332
5444,2021.0,target__phq9_6,0.357
5445,2021.0,target__phq9_7,0.357
5446,2021.0,target__phq9_8,0.329
5447,2021.0,target__phq9_9,0.264
5448,2021.0,target__phq9_bin,0.161
5449,2021.0,target__phq9_cat_mean,0.0
5450,2021.0,target__phq9_cat,0.163
